v2_reports_united-netting_generate.yaml	RESPONSE	status	object	
v2_reports_united-netting_generate.yaml	RESPONSE	result	object	
v2_reports_united-netting_generate.yaml	RESPONSE	result.reportId	string	Идентификатор, который понадобится для отслеживания статуса генерации и получени
v2_reports_united-netting_generate.yaml	RESPONSE	result.estimatedGenerationTime	integer	Ожидаемая продолжительность генерации в миллисекундах.
v2_reports_united-netting_generate.yaml	REQUEST	businessId	object	
v2_reports_united-netting_generate.yaml	REQUEST	dateTimeFrom	string	Начало периода, включительно.
v2_reports_united-netting_generate.yaml	REQUEST	dateTimeTo	string	Конец периода, включительно. Максимальный период — 3 месяца.
v2_reports_united-netting_generate.yaml	REQUEST	dateFrom	object	
v2_reports_united-netting_generate.yaml	REQUEST	dateTo	string	Конец периода, включительно. Максимальный период — 3 месяца.  Формат даты: `ГГГГ
v2_reports_united-netting_generate.yaml	REQUEST	bankOrderId	integer	Номер платежного поручения.
v2_reports_united-netting_generate.yaml	REQUEST	bankOrderDateTime	string	Дата платежного поручения.
v2_reports_united-netting_generate.yaml	REQUEST	monthOfYear	object	
v2_reports_united-netting_generate.yaml	REQUEST	monthOfYear.year	object	
v2_reports_united-netting_generate.yaml	REQUEST	monthOfYear.month	object	
v2_reports_united-netting_generate.yaml	REQUEST	placementPrograms[]	array<object>	Список моделей, которые нужны в отчете. 
v2_reports_united-netting_generate.yaml	REQUEST	inns[]	array<string>	Список ИНН, которые нужны в отчете.
v2_reports_united-netting_generate.yaml	REQUEST	campaignIds[]	array<object>	Список идентификаторов кампании тех магазинов, которые нужны в отчете. 
v2_reports_united-orders_generate.yaml	RESPONSE	status	object	
v2_reports_united-orders_generate.yaml	RESPONSE	result	object	
v2_reports_united-orders_generate.yaml	RESPONSE	result.reportId	string	Идентификатор, который понадобится для отслеживания статуса генерации и получени
v2_reports_united-orders_generate.yaml	RESPONSE	result.estimatedGenerationTime	integer	Ожидаемая продолжительность генерации в миллисекундах.
v2_reports_united-orders_generate.yaml	REQUEST	businessId	object	
v2_reports_united-orders_generate.yaml	REQUEST	dateFrom	object	
v2_reports_united-orders_generate.yaml	REQUEST	dateTo	string	Конец периода, включительно. Максимальный период — 1 год.  Формат даты: `ГГГГ-ММ
v2_reports_united-orders_generate.yaml	REQUEST	campaignIds[]	array<object>	Список идентификаторов кампании тех магазинов, которые нужны в отчете. 
v2_reports_united-orders_generate.yaml	REQUEST	promoId	string	Идентификатор акции, товары из которой нужны в отчете.
v2_reports_united-returns_generate.yaml	RESPONSE	status	object	
v2_reports_united-returns_generate.yaml	RESPONSE	result	object	
v2_reports_united-returns_generate.yaml	RESPONSE	result.reportId	string	Идентификатор, который понадобится для отслеживания статуса генерации и получени
v2_reports_united-returns_generate.yaml	RESPONSE	result.estimatedGenerationTime	integer	Ожидаемая продолжительность генерации в миллисекундах.
v2_reports_united-returns_generate.yaml	REQUEST	businessId	object	
v2_reports_united-returns_generate.yaml	REQUEST	dateFrom	object	
v2_reports_united-returns_generate.yaml	REQUEST	dateTo	object	
v2_reports_united-returns_generate.yaml	REQUEST	campaignIds[]	array<object>	Список идентификаторов кампании тех магазинов, которые нужны в отчете. 
v2_reports_united-returns_generate.yaml	REQUEST	returnType	object	
v2_reports_united-returns_generate.yaml	REQUEST	returnStatusTypes[]	array<object>	Статусы передачи возвратов, которые нужны в отчете.  Если их не указать, вернетс
v2_reports_sales-geography_generate.yaml	RESPONSE	status	object	
v2_reports_sales-geography_generate.yaml	RESPONSE	result	object	
v2_reports_sales-geography_generate.yaml	RESPONSE	result.reportId	string	Идентификатор, который понадобится для отслеживания статуса генерации и получени
v2_reports_sales-geography_generate.yaml	RESPONSE	result.estimatedGenerationTime	integer	Ожидаемая продолжительность генерации в миллисекундах.
v2_reports_sales-geography_generate.yaml	REQUEST	businessId	object	
v2_reports_sales-geography_generate.yaml	REQUEST	dateFrom	object	
v2_reports_sales-geography_generate.yaml	REQUEST	dateTo	object	
v2_reports_sales-geography_generate.yaml	REQUEST	categoryIds[]	array<integer>	Идентификаторы категорий.
v2_reports_sales-geography_generate.yaml	REQUEST	offerIds[]	array<object>	Идентификаторы товаров.
